Time - Voltage,Pen tracing
14.726,0.568607
14.727,0.559268
14.728,0.568929
14.729,0.554759
14.73,0.51418
14.731,0.520943
14.732,0.416276
14.733,0.461042
14.734,0.403072
14.735,0.494857
14.736,0.480365
14.737,0.467483
14.738,0.490026
14.739,0.443007
14.74,0.399852
14.741,0.392766
14.742,0.353798
14.743,0.370867
14.744,0.386969
14.745,0.333509
14.746,0.322881
14.747,0.226265
14.748,0.237215
14.749,0.154125
14.75,0.140599
14.751,0.0610523
14.752,0.0372204
14.753,0.00887975
14.754,0.00694743
14.755,-0.0378179
14.756,-0.0564969
14.757,-0.0993299
14.758,-0.123162
14.759,-0.171792
14.76,-0.175978
14.761,-0.218489
14.762,-0.241999
14.763,-0.2201
14.764,-0.236202
14.765,-0.181775
14.766,-0.268407
14.767,-0.241677
14.768,-0.340547
14.769,-0.256814
14.77,-0.291917
14.771,-0.174368
14.772,-0.217201
14.773,-0.193047
14.774,-0.148282
14.775,-0.144417
14.776,-0.200454
14.777,-0.197234
14.778,-0.201098
14.779,-0.1763
14.78,-0.165995
14.781,-0.140553
14.782,-0.107059
14.783,-0.0880581
14.784,-0.087736
14.785,-0.121874
14.786,-0.00851109
14.787,-0.00690083
14.788,0.0494584
14.789,0.065883
14.79,0.083918
14.791,0.163143
14.792,0.149617
14.793,0.176025
14.794,0.198891
14.795,0.207586
14.796,0.258793
14.797,0.306778
14.798,0.359595
14.799,0.418209
14.8,0.430769
14.801,0.510316
14.802,0.504841
14.803,0.519011
14.804,0.450736
14.805,0.510638
14.806,0.542843
14.807,0.560234
14.808,0.591151
14.809,0.551216
14.81,0.576658
14.811,0.552504
14.812,0.576014
14.813,0.535758
14.814,0.540266
14.815,0.469415
14.816,0.48906
14.817,0.469737
14.818,0.507417
14.819,0.406615
14.82,0.442362
14.821,0.374087
14.822,0.383749
14.823,0.370545
14.824,0.3071
14.825,0.357019
14.826,0.347357
14.827,0.362171
14.828,0.294862
14.829,0.262013
14.83,0.20662
14.831,0.177957
14.832,0.112581
14.833,0.114513
14.834,0.0861724
14.835,0.113869
14.836,-0.0152742
14.837,0.0323896
14.838,-0.0606836
14.839,-0.0523102
14.84,-0.10255
14.841,-0.143129
14.842,-0.081295
14.843,-0.180809
14.844,-0.167927
14.845,-0.228795
14.846,-0.206895
14.847,-0.270984
14.848,-0.221388
14.849,-0.297714
14.85,-0.269374
14.851,-0.251983
14.852,-0.235236
14.853,-0.275493
14.854,-0.220744
14.855,-0.19981
14.856,-0.154079
14.857,-0.173724
14.858,-0.159232
14.859,-0.132179
14.86,-0.185318
14.861,-0.134756
14.862,-0.230083
14.863,-0.0932109
14.864,-0.156333
14.865,-0.06326
14.866,-0.108025
14.867,-0.062938
14.868,-0.0819391
14.869,-0.0217152
14.87,-0.0246137
14.871,0.0404409
14.872,0.0121003
14.873,0.100665
14.874,0.110326
14.875,0.136413
14.876,0.173771
14.877,0.176991
14.878,0.232062
14.879,0.216926
14.88,0.299049
14.881,0.293574
14.882,0.412734
14.883,0.395343
14.884,0.471025
14.885,0.448481
14.886,0.494213
14.887,0.40275
14.888,0.518045
14.889,0.453634
14.89,0.572794
14.891,0.557657
14.892,0.548962
14.893,0.62239
14.894,0.561522
14.895,0.589218
14.896,0.495823
14.897,0.532859
14.898,0.498722
14.899,0.516113
14.9,0.493891
14.901,0.459431
14.902,0.443007
14.903,0.459109
14.904,0.371833
14.905,0.397597
14.906,0.398241
14.907,0.405004
14.908,0.410801
14.909,0.368612
14.91,0.442685
14.911,0.29293
14.912,0.264589
14.913,0.177635
14.914,0.190517
14.915,0.141243
14.916,0.142854
14.917,0.129971
14.918,0.0810195
14.919,0.0671713
14.92,0.0111341
14.921,-0.0381399
14.922,-0.0397502
14.923,-0.0593954
14.924,-0.093533
14.925,-0.0996519
14.926,-0.158588
14.927,-0.106415
14.928,-0.181453
14.929,-0.193369
14.93,-0.302545
14.931,-0.233626
14.932,-0.270662
14.933,-0.247474
14.934,-0.241999
14.935,-0.236846
14.936,-0.17147
14.937,-0.219778
14.938,-0.207862
14.939,-0.258424
14.94,-0.186928
14.941,-0.224286
14.942,-0.150214
14.943,-0.190149
14.944,-0.140553
14.945,-0.135722
14.946,-0.153435
14.947,-0.145705
14.948,-0.115755
14.949,-0.12606
14.95,-0.0687349
14.951,-0.0867698
14.952,-0.0304107
14.953,0.010168
14.954,-0.00529056
14.955,0.0504245
14.956,0.0278808
14.957,0.103563
14.958,0.128683
14.959,0.198247
14.96,0.188585
14.961,0.287777
14.962,0.297117
14.963,0.337695
14.964,0.312897
14.965,0.348645
14.966,0.393088
14.967,0.421429
14.968,0.469415
14.969,0.44043
14.97,0.540589
14.971,0.483263
14.972,0.514824
14.973,0.4984
14.974,0.543165
14.975,0.534792
14.976,0.575692
14.977,0.594371
14.978,0.573116
14.979,0.569895
14.98,0.562166
14.981,0.511282
14.982,0.484873
14.983,0.508383
14.984,0.450414
14.985,0.465872
14.986,0.410479
14.987,0.500654
14.988,0.398885
14.989,0.44977
14.99,0.349611
14.991,0.418209
14.992,0.383427
14.993,0.358951
14.994,0.323203
14.995,0.285201
14.996,0.25686
14.997,0.215637
14.998,0.185365
14.999,0.189873
15,0.144142
15.001,0.119988
15.002,0.108716
15.003,0.0327116
15.004,0.0404409
15.005,-0.032665
15.006,0.00662538
15.007,-0.0986858
15.008,-0.0867698
15.009,-0.170181
15.01,-0.12445
15.011,-0.172436
15.012,-0.148282
15.013,-0.197556
15.014,-0.217201
15.015,-0.245542
15.016,-0.20915
15.017,-0.214303
15.018,-0.218489
15.019,-0.137976
15.02,-0.15118
15.021,-0.144095
15.022,-0.159232
15.023,-0.17469
15.024,-0.203997
15.025,-0.11189
15.026,-0.163418
15.027,-0.0957873
15.028,-0.0780744
15.029,-0.11189
15.03,-0.0487677
15.031,-0.0819391
15.032,-0.0184947
15.033,-0.0706672
15.034,-0.026546
15.035,-0.0854816
15.036,0.0024387
15.037,0.0343219
15.038,0.0913252
15.039,0.0436614
15.04,0.112903
15.041,0.138023
15.042,0.195992
15.043,0.170872
15.044,0.200823
15.045,0.225621
15.046,0.283913
15.047,0.353476
15.048,0.336407
15.049,0.375054
15.05,0.408547
15.051,0.443651
15.052,0.471025
15.053,0.502586
15.054,0.526418
15.055,0.579235
15.056,0.552504
15.057,0.581167
15.058,0.514502
15.059,0.620458
15.06,0.547352
15.061,0.571184
15.062,0.557657
15.063,0.52513
15.064,0.611762
15.065,0.510316
15.066,0.459431
15.067,0.4546
15.068,0.445583
15.069,0.431735
15.07,0.414022
15.071,0.487772
15.072,0.48745
15.073,0.440752
15.074,0.420785
15.075,0.360561
15.076,0.424328
15.077,0.341238
15.078,0.309677
15.079,0.296795
15.08,0.228842
15.081,0.27876
15.082,0.181822
15.083,0.162499
15.084,0.125463
15.085,0.0929355
15.086,0.0665271
15.087,0.0298132
15.088,0.0146767
15.089,-0.00110388
15.09,-0.038462
15.091,-0.0722775
15.092,-0.161486
15.093,-0.119941
15.094,-0.16213
15.095,-0.142807
15.096,-0.103839
15.097,-0.217523
15.098,-0.0919227
15.099,-0.163096
15.1,-0.136044
15.101,-0.231371
15.102,-0.155045
15.103,-0.207862
15.104,-0.142807
15.105,-0.172436
15.106,-0.154723
15.107,-0.136044
15.108,-0.109958
15.109,-0.0928888
15.11,-0.127671
15.111,-0.110602
15.112,-0.131535
15.113,-0.101906
15.114,-0.0948212
15.115,-0.0729216
15.116,-0.0494118
15.117,-0.0120537
15.118,-0.0503779
15.119,0.0359322
15.12,0.0330337
15.121,0.130616
15.122,0.0861724
15.123,0.157346
15.124,0.196636
15.125,0.205976
15.126,0.211129
15.127,0.259115
15.128,0.310643
15.129,0.356374
15.13,0.40114
15.131,0.362816
15.132,0.422395
15.133,0.393088
15.134,0.468449
15.135,0.44977
15.136,0.516757
15.137,0.502908
15.138,0.55186
15.139,0.590829
15.14,0.585998
15.141,0.609186
15.142,0.588896
15.143,0.601134
15.144,0.600812
15.145,0.601134
15.146,0.50162
15.147,0.604033
15.148,0.558946
15.149,0.544453
15.15,0.530927
15.151,0.534147
15.152,0.461042
15.153,0.498078
15.154,0.461364
15.155,0.470381
15.156,0.484229
15.157,0.404682
15.158,0.467161
15.159,0.379562
15.16,0.375376
15.161,0.346713
15.162,0.333509
15.163,0.296151
15.164,0.274251
15.165,0.242368
15.166,0.233028
15.167,0.173771
15.168,0.135768
15.169,0.041085
15.17,0.0874606
15.171,0.0265926
15.172,0.0623405
15.173,0.0114562
15.174,-0.0474794
15.175,-0.0413604
15.176,-0.0803288
15.177,-0.081295
15.178,-0.15118
15.179,-0.118331
15.18,-0.159554
15.181,-0.148282
15.182,-0.156977
15.183,-0.142485
15.184,-0.145383
15.185,-0.209794
15.186,-0.203353
15.187,-0.195946
15.188,-0.206573
15.189,-0.183708
15.19,-0.106737
15.191,-0.0758201
15.192,-0.0159183
15.193,-0.00818904
15.194,0.00179459
15.195,-0.0793626
15.196,-0.0249358
15.197,-0.0861257
15.198,0.0420512
15.199,0.0127444
15.2,0.00759154
15.201,0.0910031
15.202,0.0117782
15.203,0.0729682
15.204,0.0671713
15.205,0.129971
15.206,0.144464
15.207,0.209196
15.208,0.258793
15.209,0.277472
15.21,0.276505
15.211,0.310643
15.212,0.310321
15.213,0.371833
15.214,0.352188
15.215,0.397275
15.216,0.404038
15.217,0.391156
15.218,0.517401
15.219,0.468127
15.22,0.519011
15.221,0.524164
15.222,0.578269
15.223,0.574404
15.224,0.630763
15.225,0.586642
15.226,0.658782
15.227,0.632374
15.228,0.614661
15.229,0.560234
15.23,0.600168
15.231,0.571828
15.232,0.547352
15.233,0.586964
15.234,0.488094
15.235,0.547996
15.236,0.499366
15.237,0.472313
15.238,0.415632
15.239,0.419819
15.24,0.360883
15.241,0.363782
15.242,0.405004
15.243,0.391156
15.244,0.383105
15.245,0.362493
15.246,0.295507
15.247,0.268776
15.248,0.221756
15.249,0.168618
15.25,0.167974
15.251,0.13448
15.252,0.160244
15.253,0.100343
15.254,0.0897149
15.255,0.022406
15.256,-0.00529056
15.257,-0.0783965
15.258,-0.0474794
15.259,-0.0912786
15.26,-0.093855
15.261,-0.11028
15.262,-0.137332
15.263,-0.127348
15.264,-0.177589
15.265,-0.129925
15.266,-0.176945
15.267,-0.157299
15.268,-0.21237
15.269,-0.156977
15.27,-0.152469
15.271,-0.170503
15.272,-0.171148
15.273,-0.0577851
15.274,-0.120907
15.275,-0.0429707
15.276,-0.0181727
15.277,-0.051022
15.278,-0.00722288
15.279,-0.087414
15.28,-0.00657877
15.281,-0.0497338
15.282,0.0311014
15.283,0.0092018
15.284,0.0549333
15.285,0.0604082
15.286,0.0645948
15.287,0.133514
15.288,0.210485
15.289,0.111937
15.29,0.255572
15.291,0.221112
15.292,0.273285
15.293,0.281336
15.294,0.310643
15.295,0.377952
15.296,0.384393
15.297,0.433667
15.298,0.410801
15.299,0.453956
15.3,0.492925
15.301,0.516435
15.302,0.521587
15.303,0.59566
15.304,0.565065
15.305,0.596948
15.306,0.566031
15.307,0.653629
15.308,0.615305
15.309,0.648798
15.31,0.632374
15.311,0.62078
15.312,0.635272
15.313,0.59888
15.314,0.577625
15.315,0.594049
15.316,0.602423
15.317,0.515146
15.318,0.553471
15.319,0.459431
15.32,0.518045
15.321,0.505807
15.322,0.470381
15.323,0.400818
15.324,0.422073
15.325,0.437854
15.326,0.420141
15.327,0.410801
15.328,0.354764
15.329,0.381495
15.33,0.295507
15.331,0.295507
15.332,0.183432
15.333,0.19728
15.334,0.138023
15.335,0.156702
15.336,0.118378
15.337,0.132548
15.338,0.072002
15.339,0.0272367
15.34,-0.0378179
15.341,-0.038462
15.342,-0.0845155
15.343,-0.0964314
15.344,-0.116399
15.345,-0.141519
15.346,-0.0133419
15.347,-0.14957
15.348,-0.1354
15.349,-0.194013
15.35,-0.169215
15.351,-0.223642
15.352,-0.145705
15.353,-0.177589
15.354,-0.104805
15.355,-0.0957873
15.356,-0.101584
15.357,-0.100618
15.358,-0.100296
15.359,-0.100296
15.36,-0.0748539
15.361,-0.0674467
15.362,-0.0432928
15.363,0.0388306
15.364,0.0401188
15.365,0.0468819
15.366,-0.0271901
15.367,0.0552553
15.368,-0.00625672
15.369,0.106784
15.37,0.148006
15.371,0.201467
15.372,0.214993
15.373,0.26781
15.374,0.264589
15.375,0.312575
15.376,0.260081
15.377,0.329322
15.378,0.370223
15.379,0.395021
15.38,0.463618
15.381,0.418531
15.382,0.451058
15.383,0.433667
15.384,0.523198
15.385,0.528351
15.386,0.54703
15.387,0.538334
15.388,0.619491
15.389,0.653629
15.39,0.631729
15.391,0.573438
15.392,0.624966
15.393,0.631729
15.394,0.589863
15.395,0.597592
15.396,0.565387
15.397,0.658138
15.398,0.569251
15.399,0.5612
15.4,0.519655
15.401,0.541555
15.402,0.498078
15.403,0.481331
15.404,0.503875
15.405,0.486484
15.406,0.522876
15.407,0.470059
15.408,0.450092
15.409,0.443007
15.41,0.42787
15.411,0.349289
15.412,0.389868
15.413,0.294862
15.414,0.315152
15.415,0.243012
15.416,0.268776
15.417,0.162499
15.418,0.190517
15.419,0.0910031
15.42,0.10614
15.421,0.0333557
15.422,0.0282029
15.423,0.0372204
15.424,-0.0529543
15.425,-0.0426487
15.426,-0.0455471
15.427,-0.075498
15.428,-0.118009
15.429,-0.0761421
15.43,-0.123806
15.431,-0.11189
15.432,-0.10255
15.433,-0.0825832
15.434,-0.114466
15.435,-0.0713113
15.436,-0.115755
15.437,-0.0165624
15.438,-0.0806509
15.439,-0.104805
15.44,-0.032665
15.441,-0.0899904
15.442,-0.0719554
15.443,-0.0993299
15.444,-0.0297666
15.445,-0.0555308
15.446,-0.0030362
15.447,-0.0352414
15.448,0.00437101
15.449,0.0378645
15.45,-0.00174799
15.451,0.0124223
15.452,0.0700697
15.453,0.0848841
15.454,0.151549
15.455,0.198247
15.456,0.232062
15.457,0.297761
15.458,0.287133
15.459,0.328678
15.46,0.325779
15.461,0.377952
15.462,0.384393
15.463,0.445261
15.464,0.467805
15.465,0.520621
15.466,0.529317
15.467,0.53769
15.468,0.524486
15.469,0.58471
15.47,0.512892
15.471,0.580523
15.472,0.608542
15.473,0.585998
15.474,0.606609
15.475,0.619491
15.476,0.662002
15.477,0.614983
15.478,0.629153
15.479,0.578269
15.48,0.57698
15.481,0.546063
15.482,0.603711
15.483,0.567963
15.484,0.533181
15.485,0.506451
15.486,0.513858
15.487,0.463618
15.488,0.460397
15.489,0.495501
15.49,0.420463
15.491,0.452668
15.492,0.436566
15.493,0.438176
15.494,0.325779
15.495,0.35251
15.496,0.333187
15.497,0.305812
15.498,0.275217
15.499,0.209841
15.5,0.264267
15.501,0.212095
15.502,0.128039
15.503,0.0739344
15.504,0.0327116
15.505,-0.00496851
15.506,-0.0294445
15.507,-0.0655144
15.508,0.0262706
15.509,-0.0574631
15.51,-0.0561749
15.511,-0.112856
15.512,-0.105127
15.513,-0.179843
15.514,-0.149892
15.515,-0.150858
15.516,-0.170181
15.517,-0.109314
15.518,-0.111568
15.519,-0.113178
15.52,-0.154723
15.521,-0.0539205
15.522,-0.17308
15.523,-0.101584
15.524,-0.134112
15.525,-0.0677688
15.526,0.0159649
15.527,-0.00915519
15.528,-0.0358856
15.529,0.00887975
15.53,-0.00110388
15.531,0.0771549
15.532,-0.00625672
15.533,0.0198295
15.534,0.0852062
15.535,0.0926134
15.536,0.140921
15.537,0.137057
15.538,0.215315
15.539,0.171516
15.54,0.294218
15.541,0.246232
15.542,0.342848
15.543,0.343492
15.544,0.378274
15.545,0.390834
15.546,0.453956
15.547,0.409835
15.548,0.498078
15.549,0.530927
15.55,0.548318
15.551,0.64429
15.552,0.60049
15.553,0.612084
15.554,0.572794
15.555,0.654273
15.556,0.641713
15.557,0.673918
15.558,0.640425
15.559,0.632051
15.56,0.674562
15.561,0.646544
15.562,0.614017
15.563,0.631407
15.564,0.613694
15.565,0.610796
15.566,0.59727
15.567,0.520621
15.568,0.591795
15.569,0.503875
15.57,0.579557
15.571,0.472635
15.572,0.542843
15.573,0.506773
15.574,0.484873
15.575,0.455889
15.576,0.439464
15.577,0.448804
15.578,0.389546
15.579,0.317728
15.58,0.304524
15.581,0.290676
15.582,0.228842
15.583,0.2662
15.584,0.162499
15.585,0.207586
15.586,0.0942237
15.587,0.117411
15.588,0.0372204
15.589,0.0565435
15.59,0.0140326
15.591,-0.0036803
15.592,-0.00851109
15.593,-0.0345973
15.594,0.00115049
15.595,-0.114466
15.596,-0.093855
15.597,-0.165029
15.598,-0.109636
15.599,-0.145383
15.6,-0.127993
15.601,-0.1135
15.602,-0.109636
15.603,-0.0771083
15.604,-0.101262
15.605,-0.117687
15.606,-0.113178
15.607,-0.0787185
15.608,-0.0706672
15.609,0.0092018
15.61,-0.0149521
15.611,0.0620184
15.612,-0.00335825
15.613,0.0581538
15.614,0.0143546
15.615,0.0745785
15.616,0.0191854
15.617,0.0939016
15.618,0.0816636
15.619,0.130294
15.62,0.198891
15.621,0.177635
15.622,0.183432
15.623,0.238503
15.624,0.242368
15.625,0.299693
15.626,0.353798
15.627,0.355408
15.628,0.465228
15.629,0.406615
15.63,0.506451
15.631,0.43721
15.632,0.547674
15.633,0.577625
15.634,0.628509
15.635,0.620458
15.636,0.662324
15.637,0.679071
15.638,0.662002
15.639,0.636238
15.64,0.665223
15.641,0.655561
15.642,0.64751
15.643,0.729956
15.644,0.654595
15.645,0.7087
15.646,0.652341
15.647,0.649442
15.648,0.582777
15.649,0.61305
15.65,0.607898
15.651,0.537368
15.652,0.547996
15.653,0.519655
15.654,0.591151
15.655,0.487772
15.656,0.509671
15.657,0.446871
15.658,0.484551
15.659,0.447193
15.66,0.45138
15.661,0.443329
15.662,0.400174
15.663,0.362816
15.664,0.341238
15.665,0.270386
15.666,0.265878
15.667,0.215637
15.668,0.175703
15.669,0.161533
15.67,0.122242
15.671,0.146718
15.672,0.0700697
15.673,0.107106
15.674,0.0275588
15.675,0.0401188
15.676,-0.0374958
15.677,-0.0226814
15.678,-0.0616498
15.679,-0.105127
15.68,-0.108347
15.681,-0.0967535
15.682,-0.154401
15.683,-0.109636
15.684,-0.12606
15.685,-0.0993299
15.686,-0.0883801
15.687,-0.0870919
15.688,-0.0513441
15.689,-0.0880581
15.69,0.0195075
15.691,-0.13379
15.692,0.0111341
15.693,-0.0284783
15.694,0.0375424
15.695,0.0401188
15.696,0.0130664
15.697,0.0752226
15.698,0.0645948
15.699,0.0707138
15.7,0.144464
15.701,0.13126
15.702,0.218214
15.703,0.193738
15.704,0.201145
15.705,0.294218
15.706,0.214027
15.707,0.328678
15.708,0.311287
15.709,0.431091
15.71,0.395343
15.711,0.467161
15.712,0.489382
15.713,0.519977
15.714,0.564098
15.715,0.566031
15.716,0.554437
15.717,0.643001
15.718,0.619169
15.719,0.637204
15.72,0.667799
15.721,0.65685
15.722,0.754432
15.723,0.684224
15.724,0.720294
15.725,0.629153
15.726,0.741227
15.727,0.674885
15.728,0.660714
15.729,0.706446
15.73,0.663291
15.731,0.662002
15.732,0.635594
15.733,0.62561
15.734,0.534147
15.735,0.60983
15.736,0.519333
15.737,0.578269
15.738,0.532537
15.739,0.572472
15.74,0.522876
15.741,0.528995
15.742,0.479721
15.743,0.468449
15.744,0.425616
15.745,0.379884
15.746,0.31966
15.747,0.299693
15.748,0.333509
15.749,0.274895
15.75,0.262013
15.751,0.194382
15.752,0.186009
15.753,0.158956
15.754,0.173771
15.755,0.0996986
15.756,0.12192
15.757,0.0668492
15.758,0.0639507
15.759,-0.0284783
15.76,0.00211664
15.761,-0.0036803
15.762,-0.0526323
15.763,-0.044581
15.764,-0.0771083
15.765,-0.0577851
15.766,-0.1354
15.767,-0.0787185
15.768,-0.12284
15.769,-0.0761421
15.77,-0.0845155
15.771,-0.0825832
15.772,-0.0252578
15.773,-0.0468353
15.774,-0.000781828
15.775,0.00533717
15.776,-0.013986
15.777,0.00887975
15.778,0.0269147
15.779,0.0687815
15.78,0.0813416
15.781,0.0703918
15.782,0.140277
15.783,0.0884267
15.784,0.198247
15.785,0.0977662
15.786,0.152193
15.787,0.171838
15.788,0.241724
15.789,0.244944
15.79,0.353154
15.791,0.349611
15.792,0.392444
15.793,0.370867
15.794,0.437854
15.795,0.430124
15.796,0.482297
15.797,0.565065
15.798,0.531249
15.799,0.64912
15.8,0.607575
15.801,0.704513
15.802,0.64912
15.803,0.692597
15.804,0.686156
15.805,0.740261
15.806,0.716429
15.807,0.740905
15.808,0.757652
15.809,0.767958
15.81,0.728023
15.811,0.76989
15.812,0.733176
15.813,0.726413
15.814,0.759262
15.815,0.689055
15.816,0.699038
15.817,0.654917
15.818,0.643001
15.819,0.566997
15.82,0.581489
15.821,0.560878
15.822,0.539944
15.823,0.553149
15.824,0.519011
15.825,0.528028
15.826,0.51257
15.827,0.492925
15.828,0.426904
15.829,0.406937
15.83,0.362493
15.831,0.374409
15.832,0.273285
15.833,0.297761
15.834,0.253318
15.835,0.236893
15.836,0.131904
15.837,0.151871
15.838,0.100987
15.839,0.0942237
15.84,0.0813416
15.841,0.0417291
15.842,0.053323
15.843,0.0207957
15.844,-0.00174799
15.845,-0.0210711
15.846,-0.0123757
15.847,-0.00786698
15.848,-0.0400722
15.849,-0.0439369
15.85,-0.0249358
15.851,-0.0397502
15.852,-0.00657877
15.853,-0.0735657
15.854,-0.0478015
15.855,-0.051022
15.856,-0.014308
15.857,0.0243383
15.858,-0.00239209
15.859,0.0845621
15.86,0.0430173
15.861,0.124497
15.862,0.0253044
15.863,0.110004
15.864,0.0890708
15.865,0.126107
15.866,0.134802
15.867,0.171194
15.868,0.196958
15.869,0.28971
15.87,0.209841
15.871,0.329
15.872,0.286489
15.873,0.370223
15.874,0.378274
15.875,0.394699
15.876,0.478432
15.877,0.440108
15.878,0.50001
15.879,0.537368
15.88,0.581811
15.881,0.602101
15.882,0.658138
15.883,0.662002
15.884,0.712243
15.885,0.710632
15.886,0.723514
15.887,0.667155
15.888,0.733176
15.889,0.721582
15.89,0.737363
15.891,0.817876
15.892,0.790823
15.893,0.838165
15.894,0.790501
15.895,0.767314
15.896,0.717718
15.897,0.72126
15.898,0.705802
15.899,0.74316
15.9,0.73382
15.901,0.677461
15.902,0.688733
15.903,0.663613
15.904,0.582455
15.905,0.576014
15.906,0.631407
15.907,0.589541
15.908,0.614983
15.909,0.526096
15.91,0.563454
15.911,0.460075
15.912,0.481009
15.913,0.375054
15.914,0.396309
15.915,0.340594
15.916,0.334153
15.917,0.297439
15.918,0.286489
15.919,0.264267
15.92,0.194382
15.921,0.168296
15.922,0.0948678
15.923,0.0813416
15.924,0.0649169
15.925,0.0575097
15.926,-0.0271901
15.927,0.0336778
15.928,-0.038784
15.929,-0.00561262
15.93,-0.128959
15.931,-0.0642262
15.932,-0.0780744
15.933,-0.044581
15.934,-0.0442589
15.935,-0.0242917
15.936,0.0587979
15.937,-0.0268681
15.938,-0.0365297
15.939,-0.0101214
15.94,0.0449496
15.941,0.0133885
15.942,0.0687815
15.943,0.0845621
15.944,0.151227
15.945,0.0713579
15.946,0.137379
15.947,0.065883
15.948,0.147362
15.949,0.0948678
15.95,0.127073
15.951,0.186331
15.952,0.226587
15.953,0.310643
15.954,0.288421
15.955,0.349611
15.956,0.329
15.957,0.382783
15.958,0.379562
15.959,0.388902
15.96,0.418209
15.961,0.538012
15.962,0.553793
15.963,0.612728
15.964,0.566675
15.965,0.658782
15.966,0.656205
15.967,0.688089
15.968,0.676173
15.969,0.699361
15.97,0.75572
15.971,0.746702
15.972,0.753143
15.973,0.744126
15.974,0.76667
15.975,0.756686
15.976,0.810791
15.977,0.737041
15.978,0.791468
15.979,0.803384
15.98,0.780518
15.981,0.684546
15.982,0.734142
15.983,0.72126
15.984,0.680359
15.985,0.680681
15.986,0.613694
15.987,0.684224
15.988,0.604677
15.989,0.585354
15.99,0.568285
15.991,0.597592
15.992,0.557013
15.993,0.553471
15.994,0.510316
15.995,0.509027
15.996,0.423683
15.997,0.42626
15.998,0.368612
15.999,0.373121
16,0.306134
16.001,0.295184
16.002,0.282302
16.003,0.22079
16.004,0.260403
16.005,0.166041
16.006,0.180212
16.007,0.123853
16.008,0.109038
16.009,0.0414071
16.01,0.0517127
16.011,0.0633066
16.012,0.0214398
16.013,0.0530009
16.014,0.041085
16.015,0.0478481
