Time - Voltage,Read lab report
19.499,1.65489
19.5,1.55763
19.501,1.59338
19.502,1.55505
19.503,1.55505
19.504,1.49966
19.505,1.4958
19.506,1.40659
19.507,1.43139
19.508,1.32672
19.509,1.35828
19.51,1.34057
19.511,1.27584
19.512,1.32801
19.513,1.25812
19.514,1.28646
19.515,1.25329
19.516,1.22141
19.517,1.22495
19.518,1.25071
19.519,1.25007
19.52,1.24943
19.521,1.21948
19.522,1.21529
19.523,1.1731
19.524,1.17503
19.525,1.19886
19.526,1.21046
19.527,1.29097
19.528,1.23558
19.529,1.32189
19.53,1.26682
19.531,1.31706
19.532,1.24395
19.533,1.24846
19.534,1.27165
19.535,1.28034
19.536,1.30965
19.537,1.27487
19.538,1.38211
19.539,1.38662
19.54,1.39983
19.541,1.41883
19.542,1.39822
19.543,1.43267
19.544,1.46778
19.545,1.44266
19.546,1.56214
19.547,1.47132
19.548,1.55087
19.549,1.51512
19.55,1.5879
19.551,1.51158
19.552,1.63042
19.553,1.65038
19.554,1.68967
19.555,1.74539
19.556,1.67647
19.557,1.73379
19.558,1.69579
19.559,1.76052
19.56,1.69128
19.561,1.77373
19.562,1.70996
19.563,1.75537
19.564,1.75376
19.565,1.76761
19.566,1.72027
19.567,1.71769
19.568,1.68871
19.569,1.72252
19.57,1.67744
19.571,1.70159
19.572,1.74056
19.573,1.69418
19.574,1.74603
19.575,1.61979
19.576,1.68291
19.577,1.60111
19.578,1.66165
19.579,1.65103
19.58,1.62913
19.581,1.69869
19.582,1.58887
19.583,1.56794
19.584,1.52607
19.585,1.45039
19.586,1.4842
19.587,1.45168
19.588,1.44395
19.589,1.49032
19.59,1.43332
19.591,1.45586
19.592,1.34636
19.593,1.3644
19.594,1.29451
19.595,1.29419
19.596,1.29033
19.597,1.24331
19.598,1.29838
19.599,1.21303
19.6,1.23654
19.601,1.17503
19.602,1.19532
19.603,1.16859
19.604,1.1892
19.605,1.12544
19.606,1.19854
19.607,1.21626
19.608,1.22044
19.609,1.20144
19.61,1.23654
19.611,1.25522
19.612,1.20273
19.613,1.22044
19.614,1.25361
19.615,1.23043
19.616,1.214
19.617,1.27938
19.618,1.24299
19.619,1.27165
19.62,1.2578
19.621,1.32189
19.622,1.31384
19.623,1.32897
19.624,1.42011
19.625,1.40433
19.626,1.41078
19.627,1.40305
19.628,1.42688
19.629,1.46585
19.63,1.49161
19.631,1.47003
19.632,1.59757
19.633,1.58372
19.634,1.63042
19.635,1.56633
19.636,1.64459
19.637,1.63009
19.638,1.6871
19.639,1.66906
19.64,1.66616
19.641,1.73122
19.642,1.73863
19.643,1.71383
19.644,1.71061
19.645,1.72542
19.646,1.73605
19.647,1.72671
19.648,1.68033
19.649,1.71705
19.65,1.66713
19.651,1.74442
19.652,1.62881
19.653,1.69
19.654,1.66101
19.655,1.66198
19.656,1.63911
19.657,1.58919
19.658,1.65521
19.659,1.57502
19.66,1.66391
19.661,1.57792
19.662,1.61174
19.663,1.6127
19.664,1.59531
19.665,1.55924
19.666,1.53992
19.667,1.49548
19.668,1.49773
19.669,1.46295
19.67,1.46874
19.671,1.43493
19.672,1.4359
19.673,1.4214
19.674,1.35796
19.675,1.39757
19.676,1.32157
19.677,1.32382
19.678,1.26843
19.679,1.30128
19.68,1.25909
19.681,1.27294
19.682,1.28517
19.683,1.24975
19.684,1.20659
19.685,1.15635
19.686,1.1731
19.687,1.11867
19.688,1.18212
19.689,1.1644
19.69,1.20885
19.691,1.15732
19.692,1.17117
19.693,1.24299
19.694,1.19886
19.695,1.20176
19.696,1.26875
19.697,1.22237
19.698,1.26843
19.699,1.24556
19.7,1.27229
19.701,1.32253
19.702,1.25844
19.703,1.31835
19.704,1.20692
19.705,1.34443
19.706,1.27873
19.707,1.34379
19.708,1.36279
19.709,1.36891
19.71,1.40594
19.711,1.4053
19.712,1.42173
19.713,1.44266
19.714,1.47647
19.715,1.51351
19.716,1.55087
19.717,1.54926
19.718,1.63138
19.719,1.60014
19.72,1.65972
19.721,1.6243
19.722,1.7383
19.723,1.65521
19.724,1.72027
19.725,1.72091
19.726,1.73283
19.727,1.78242
19.728,1.70417
19.729,1.74217
19.73,1.67486
19.731,1.75054
19.732,1.73025
19.733,1.72252
19.734,1.6681
19.735,1.76503
19.736,1.70288
19.737,1.68677
19.738,1.67711
19.739,1.63428
19.74,1.63009
19.741,1.57084
19.742,1.64265
19.743,1.58823
19.744,1.66326
19.745,1.63106
19.746,1.64265
19.747,1.52865
19.748,1.57921
19.749,1.45393
19.75,1.48807
19.751,1.46552
19.752,1.50256
19.753,1.53251
19.754,1.49097
19.755,1.44201
19.756,1.38727
19.757,1.36923
19.758,1.32962
19.759,1.33413
19.76,1.28485
19.761,1.32447
19.762,1.252
19.763,1.28292
19.764,1.2037
19.765,1.25104
19.766,1.18405
19.767,1.20337
19.768,1.19114
19.769,1.13542
19.77,1.19886
19.771,1.16601
19.772,1.25104
19.773,1.19017
19.774,1.23075
19.775,1.18373
19.776,1.21078
19.777,1.17471
19.778,1.176
19.779,1.26907
19.78,1.24846
19.781,1.23429
19.782,1.25039
19.783,1.23461
19.784,1.25104
19.785,1.27712
19.786,1.21368
19.787,1.31255
19.788,1.28228
19.789,1.31448
19.79,1.29194
19.791,1.38211
19.792,1.36279
19.793,1.42784
19.794,1.42849
19.795,1.45457
19.796,1.49515
19.797,1.4929
19.798,1.51093
19.799,1.53992
19.8,1.56826
19.801,1.55183
19.802,1.63557
19.803,1.60046
19.804,1.68677
19.805,1.65843
19.806,1.71351
19.807,1.61367
19.808,1.72639
19.809,1.64555
19.81,1.72478
19.811,1.72381
19.812,1.67454
19.813,1.77115
19.814,1.68903
19.815,1.766
19.816,1.65038
19.817,1.70062
19.818,1.69676
19.819,1.72027
19.82,1.66971
19.821,1.62655
19.822,1.65682
19.823,1.6594
19.824,1.5995
19.825,1.64748
19.826,1.58887
19.827,1.64298
19.828,1.63847
19.829,1.56311
19.83,1.63911
19.831,1.52639
19.832,1.53477
19.833,1.47164
19.834,1.52736
19.835,1.49
19.836,1.50256
19.837,1.46166
19.838,1.42623
19.839,1.40691
19.84,1.33896
19.841,1.27648
19.842,1.34443
19.843,1.31674
19.844,1.30096
19.845,1.28904
19.846,1.26939
19.847,1.31287
19.848,1.23236
19.849,1.2169
19.85,1.16151
19.851,1.19854
19.852,1.16634
19.853,1.19468
19.854,1.19854
19.855,1.19242
19.856,1.22624
19.857,1.195
19.858,1.17793
19.859,1.14766
19.86,1.21722
19.861,1.20885
19.862,1.23622
19.863,1.25039
19.864,1.28067
19.865,1.25716
19.866,1.25071
19.867,1.2739
19.868,1.26907
19.869,1.26199
19.87,1.28904
19.871,1.28421
19.872,1.27584
19.873,1.36182
19.874,1.31899
19.875,1.40691
19.876,1.35023
19.877,1.45296
19.878,1.42784
19.879,1.48163
19.88,1.42173
19.881,1.49451
19.882,1.58758
19.883,1.60014
19.884,1.55634
19.885,1.58565
19.886,1.62655
19.887,1.64684
19.888,1.67228
19.889,1.62108
19.89,1.70932
19.891,1.68066
19.892,1.69579
19.893,1.64877
19.894,1.72478
19.895,1.69225
19.896,1.7573
19.897,1.728
19.898,1.70771
19.899,1.77244
19.9,1.73573
19.901,1.67518
19.902,1.68388
19.903,1.70095
19.904,1.63138
19.905,1.64008
19.906,1.63331
19.907,1.68291
19.908,1.6098
19.909,1.64426
19.91,1.60626
19.911,1.60336
19.912,1.58114
19.913,1.57567
19.914,1.57084
19.915,1.51383
19.916,1.55344
19.917,1.50417
19.918,1.49837
19.919,1.44588
19.92,1.42044
19.921,1.35055
19.922,1.36569
19.923,1.30353
19.924,1.34894
19.925,1.34282
19.926,1.38179
19.927,1.30192
19.928,1.31094
19.929,1.25748
19.93,1.25716
19.931,1.25877
19.932,1.20112
19.933,1.24395
19.934,1.2008
19.935,1.2417
19.936,1.17858
19.937,1.22076
19.938,1.18083
19.939,1.20241
19.94,1.2169
19.941,1.18985
19.942,1.20176
19.943,1.19919
19.944,1.22205
19.945,1.21432
19.946,1.233
19.947,1.24749
19.948,1.22914
19.949,1.20208
19.95,1.28678
19.951,1.23751
19.952,1.3119
19.953,1.22495
19.954,1.33219
19.955,1.29226
19.956,1.36537
19.957,1.36698
19.958,1.39081
19.959,1.45586
19.96,1.44846
19.961,1.46552
19.962,1.50546
19.963,1.46295
19.964,1.51866
19.965,1.55344
19.966,1.57373
19.967,1.60884
19.968,1.58533
19.969,1.61367
19.97,1.61013
19.971,1.65038
19.972,1.6214
19.973,1.63589
19.974,1.6784
19.975,1.7061
19.976,1.71479
19.977,1.69193
19.978,1.73605
19.979,1.74829
19.98,1.79144
19.981,1.74024
19.982,1.74088
19.983,1.69676
19.984,1.72542
19.985,1.74313
19.986,1.69869
19.987,1.67808
19.988,1.66745
19.989,1.65103
19.99,1.62301
19.991,1.65779
19.992,1.64974
19.993,1.6652
19.994,1.62365
19.995,1.62301
19.996,1.55892
19.997,1.63396
19.998,1.52607
19.999,1.53702
20,1.44266
20.001,1.48195
20.002,1.42913
20.003,1.40433
20.004,1.37889
20.005,1.36247
20.006,1.3512
20.007,1.33026
20.008,1.37793
20.009,1.29548
20.01,1.34959
20.011,1.26005
20.012,1.30611
20.013,1.18985
20.014,1.22624
20.015,1.20434
20.016,1.21464
20.017,1.25458
20.018,1.2227
20.019,1.21722
20.02,1.17149
20.021,1.15088
20.022,1.18276
20.023,1.1541
20.024,1.19822
20.025,1.24717
20.026,1.15957
20.027,1.24782
20.028,1.21432
20.029,1.27648
20.03,1.16698
20.031,1.28131
20.032,1.28421
20.033,1.28614
20.034,1.35442
20.035,1.32543
20.036,1.39403
20.037,1.33445
20.038,1.34153
20.039,1.33091
20.04,1.38018
20.041,1.37181
20.042,1.40594
20.043,1.38308
20.044,1.48292
20.045,1.44878
20.046,1.49225
20.047,1.43718
20.048,1.52221
20.049,1.53122
20.05,1.57148
20.051,1.58307
20.052,1.56504
20.053,1.64426
20.054,1.64362
20.055,1.64362
20.056,1.62816
20.057,1.67228
20.058,1.6755
20.059,1.75473
20.06,1.73251
20.061,1.79466
20.062,1.7718
20.063,1.76568
20.064,1.72768
20.065,1.71737
20.066,1.69032
20.067,1.72188
20.068,1.709
20.069,1.68774
20.07,1.68967
20.071,1.64362
20.072,1.71286
20.073,1.56923
20.074,1.66004
20.075,1.60562
20.076,1.63847
20.077,1.63042
20.078,1.55989
20.079,1.63557
20.08,1.55151
20.081,1.59338
20.082,1.49354
20.083,1.52349
20.084,1.46134
20.085,1.43332
20.086,1.40433
20.087,1.39564
20.088,1.40627
20.089,1.40949
20.09,1.3483
20.091,1.39049
20.092,1.31641
20.093,1.2665
20.094,1.24556
20.095,1.20885
20.096,1.27873
20.097,1.17503
20.098,1.20949
20.099,1.1644
20.1,1.23268
20.101,1.18405
20.102,1.21271
20.103,1.21754
20.104,1.21239
20.105,1.1863
20.106,1.21529
20.107,1.19307
20.108,1.23654
20.109,1.2111
20.11,1.20498
20.111,1.23912
20.112,1.157
20.113,1.27422
20.114,1.25233
20.115,1.28099
20.116,1.27584
20.117,1.33058
20.118,1.29355
20.119,1.31545
20.12,1.29258
20.121,1.3074
20.122,1.35377
20.123,1.37245
20.124,1.36247
20.125,1.41561
20.126,1.44266
20.127,1.452
20.128,1.49966
20.129,1.44169
20.13,1.5309
20.131,1.52671
20.132,1.60787
20.133,1.54346
20.134,1.62719
20.135,1.62397
20.136,1.65715
20.137,1.62881
20.138,1.64716
20.139,1.70545
20.14,1.64652
20.141,1.70191
20.142,1.70062
20.143,1.79692
20.144,1.72317
20.145,1.78822
20.146,1.73186
20.147,1.7631
20.148,1.71834
20.149,1.70545
20.15,1.68967
20.151,1.72574
20.152,1.67937
20.153,1.71189
20.154,1.67486
20.155,1.62687
20.156,1.7309
20.157,1.6053
20.158,1.64781
20.159,1.59918
20.16,1.60626
20.161,1.59306
20.162,1.57534
20.163,1.57599
20.164,1.51834
20.165,1.57309
20.166,1.47905
20.167,1.45071
20.168,1.45844
20.169,1.44652
20.17,1.4462
20.171,1.47905
20.172,1.43364
20.173,1.41689
20.174,1.36311
20.175,1.34089
20.176,1.27616
20.177,1.25136
20.178,1.25007
20.179,1.23848
20.18,1.2388
20.181,1.17729
20.182,1.26714
20.183,1.18663
20.184,1.24492
20.185,1.10708
20.186,1.15152
20.187,1.1161
20.188,1.16247
20.189,1.19822
20.19,1.17986
20.191,1.20466
20.192,1.17986
20.193,1.23687
20.194,1.1512
20.195,1.19371
20.196,1.25941
20.197,1.27261
20.198,1.30546
20.199,1.33606
20.2,1.30675
20.201,1.33735
20.202,1.26778
20.203,1.31416
20.204,1.27133
20.205,1.35699
20.206,1.37213
20.207,1.3731
20.208,1.48292
20.209,1.40305
20.21,1.44169
20.211,1.46842
20.212,1.45425
20.213,1.47164
20.214,1.57534
20.215,1.60497
20.216,1.63847
20.217,1.58887
20.218,1.64265
20.219,1.61367
20.22,1.65425
20.221,1.62204
20.222,1.68355
20.223,1.69161
20.224,1.68935
20.225,1.75376
20.226,1.70964
20.227,1.72703
20.228,1.69096
20.229,1.75376
20.23,1.66681
20.231,1.72027
20.232,1.7441
20.233,1.77792
20.234,1.73444
20.235,1.77663
20.236,1.71383
20.237,1.70545
20.238,1.67132
20.239,1.60916
20.24,1.6243
20.241,1.59918
20.242,1.65038
20.243,1.61528
20.244,1.59402
20.245,1.56214
20.246,1.59885
20.247,1.5879
20.248,1.5966
20.249,1.51866
20.25,1.50771
20.251,1.51673
20.252,1.44266
20.253,1.45683
20.254,1.43429
20.255,1.37921
20.256,1.33477
20.257,1.33703
20.258,1.2797
20.259,1.27294
20.26,1.22849
20.261,1.233
20.262,1.19371
20.263,1.22656
20.264,1.22334
20.265,1.23654
20.266,1.22141
20.267,1.17568
20.268,1.21271
20.269,1.17922
20.27,1.1673
20.271,1.13284
20.272,1.21207
20.273,1.19081
20.274,1.2082
20.275,1.17342
20.276,1.19371
20.277,1.27551
20.278,1.20498
20.279,1.20466
20.28,1.26327
20.281,1.28678
20.282,1.22431
20.283,1.25716
20.284,1.24138
20.285,1.30257
20.286,1.22302
20.287,1.33058
20.288,1.30385
20.289,1.41078
20.29,1.4053
20.291,1.43429
20.292,1.44234
20.293,1.42945
20.294,1.47422
20.295,1.47454
20.296,1.49097
20.297,1.53895
20.298,1.5908
20.299,1.59499
20.3,1.60594
20.301,1.55538
20.302,1.64877
20.303,1.64942
20.304,1.70417
20.305,1.63396
20.306,1.7032
20.307,1.71447
20.308,1.79434
20.309,1.73863
20.31,1.70417
20.311,1.75473
20.312,1.71222
20.313,1.73991
20.314,1.66391
20.315,1.75086
20.316,1.71769
20.317,1.77663
20.318,1.71608
20.319,1.6755
20.32,1.71351
20.321,1.6652
20.322,1.63943
20.323,1.57406
20.324,1.6462
20.325,1.62719
20.326,1.60014
20.327,1.58146
20.328,1.61302
20.329,1.57084
20.33,1.65135
20.331,1.49934
20.332,1.5615
20.333,1.48614
20.334,1.49837
20.335,1.4842
20.336,1.4214
20.337,1.43783
20.338,1.38018
20.339,1.34057
20.34,1.33348
20.341,1.30192
20.342,1.26295
20.343,1.2578
20.344,1.26102
20.345,1.27036
20.346,1.25522
20.347,1.26263
20.348,1.19886
20.349,1.20563
20.35,1.17503
20.351,1.1541
20.352,1.13993
20.353,1.176
20.354,1.20756
20.355,1.14186
20.356,1.15249
20.357,1.15603
20.358,1.15474
20.359,1.16151
20.36,1.24749
20.361,1.21658
20.362,1.24943
20.363,1.27261
20.364,1.26038
20.365,1.26005
20.366,1.27165
20.367,1.2987
20.368,1.271
20.369,1.32769
20.37,1.29258
20.371,1.38437
20.372,1.34572
20.373,1.35055
20.374,1.34572
20.375,1.41464
20.376,1.37148
20.377,1.47486
20.378,1.4243
20.379,1.50546
20.38,1.49354
20.381,1.55602
20.382,1.52349
20.383,1.5557
20.384,1.54217
20.385,1.56472
20.386,1.6375
20.387,1.60594
20.388,1.71383
20.389,1.63042
20.39,1.69
20.391,1.64555
20.392,1.72574
20.393,1.67099
20.394,1.69998
20.395,1.7222
20.396,1.74668
20.397,1.8127
20.398,1.75086
20.399,1.74861
20.4,1.69933
20.401,1.68677
20.402,1.69354
20.403,1.63718
20.404,1.63879
20.405,1.66552
20.406,1.63138
20.407,1.60207
20.408,1.57019
20.409,1.65843
20.41,1.54443
20.411,1.58211
20.412,1.63364
20.413,1.5251
20.414,1.62913
20.415,1.52897
20.416,1.50353
20.417,1.4681
20.418,1.49998
20.419,1.42462
20.42,1.42591
20.421,1.3995
20.422,1.37954
20.423,1.2987
20.424,1.35216
20.425,1.271
20.426,1.24395
20.427,1.23977
20.428,1.25716
20.429,1.24427
20.43,1.23944
20.431,1.25071
20.432,1.17793
20.433,1.18502
20.434,1.12962
20.435,1.16279
20.436,1.12576
20.437,1.18469
20.438,1.17052
20.439,1.22946
20.44,1.13864
20.441,1.2037
20.442,1.15507
20.443,1.18147
20.444,1.19403
20.445,1.2037
20.446,1.25361
20.447,1.20627
20.448,1.29677
20.449,1.24588
20.45,1.29387
20.451,1.24717
20.452,1.31609
20.453,1.2768
20.454,1.35281
20.455,1.33123
20.456,1.30192
20.457,1.34572
20.458,1.36891
20.459,1.38823
20.46,1.44974
20.461,1.46907
20.462,1.47358
20.463,1.51866
20.464,1.51093
20.465,1.55602
20.466,1.55119
20.467,1.58855
20.468,1.58597
20.469,1.62977
20.47,1.65393
20.471,1.67228
20.472,1.67808
20.473,1.66326
20.474,1.69161
20.475,1.65779
20.476,1.6507
20.477,1.66004
20.478,1.63557
20.479,1.67776
20.48,1.74603
20.481,1.73476
20.482,1.76342
20.483,1.66842
20.484,1.69772
20.485,1.64169
20.486,1.63879
20.487,1.61625
20.488,1.62687
20.489,1.69386
20.49,1.61592
20.491,1.64974
20.492,1.5834
20.493,1.59048
20.494,1.54829
20.495,1.54668
20.496,1.54314
20.497,1.54411
20.498,1.49709
20.499,1.50707
20.5,1.48098
20.501,1.47776
20.502,1.42784
20.503,1.47293
20.504,1.43944
20.505,1.40949
20.506,1.4053
20.507,1.33864
20.508,1.39983
20.509,1.31255
20.51,1.36472
20.511,1.26907
20.512,1.3016
20.513,1.24138
20.514,1.25522
20.515,1.22946
20.516,1.21078
20.517,1.2198
20.518,1.18212
20.519,1.15056
20.52,1.16956
20.521,1.14573
20.522,1.15829
20.523,1.26263
20.524,1.20724
20.525,1.24524
20.526,1.2008
20.527,1.2665
20.528,1.15184
20.529,1.25361
20.53,1.19854
20.531,1.23075
20.532,1.25651
20.533,1.26392
20.534,1.35731
20.535,1.25071
20.536,1.32124
20.537,1.29484
20.538,1.36859
20.539,1.28228
20.54,1.33703
20.541,1.35667
20.542,1.41689
20.543,1.452
20.544,1.48903
20.545,1.44652
20.546,1.48485
20.547,1.48227
20.548,1.56246
20.549,1.57148
20.55,1.55505
20.551,1.64169
20.552,1.63492
20.553,1.67035
20.554,1.61431
20.555,1.6536
20.556,1.63203
20.557,1.69611
20.558,1.66842
20.559,1.69708
20.56,1.70481
20.561,1.73154
20.562,1.72413
20.563,1.70159
20.564,1.74861
20.565,1.69708
20.566,1.71737
20.567,1.66777
20.568,1.70706
20.569,1.72317
20.57,1.71318
20.571,1.62687
20.572,1.65618
20.573,1.62397
20.574,1.62945
20.575,1.57051
20.576,1.57728
20.577,1.59628
20.578,1.53122
20.579,1.58436
20.58,1.49676
20.581,1.55924
20.582,1.49032
20.583,1.52092
20.584,1.46488
20.585,1.50642
20.586,1.43751
20.587,1.42011
20.588,1.35184
20.589,1.3863
20.59,1.30933
20.591,1.37052
20.592,1.3586
20.593,1.27841
20.594,1.32865
20.595,1.23429
20.596,1.28807
20.597,1.20724
20.598,1.25361
20.599,1.21142
20.6,1.22849
20.601,1.22721
20.602,1.22785
20.603,1.20917
20.604,1.22753
20.605,1.19725
20.606,1.24588
20.607,1.19661
20.608,1.19854
20.609,1.22527
20.61,1.24395
20.611,1.30933
20.612,1.21658
20.613,1.32994
20.614,1.24138
20.615,1.29484
20.616,1.26521
20.617,1.31867
20.618,1.31223
20.619,1.32157
20.62,1.3454
20.621,1.30675
20.622,1.3206
20.623,1.37277
20.624,1.38984
20.625,1.42623
20.626,1.45296
20.627,1.46198
20.628,1.54894
20.629,1.47197
20.63,1.51609
20.631,1.47969
20.632,1.58726
20.633,1.57534
20.634,1.61914
20.635,1.62236
20.636,1.68549
20.637,1.67003
20.638,1.66649
20.639,1.63782
20.64,1.63203
20.641,1.69708
20.642,1.67325
20.643,1.72381
20.644,1.71705
20.645,1.79982
20.646,1.766
20.647,1.73605
20.648,1.68323
20.649,1.70449
20.65,1.68227
20.651,1.70545
20.652,1.67357
20.653,1.72639
20.654,1.69289
20.655,1.66423
20.656,1.66198
20.657,1.51802
20.658,1.65779
20.659,1.54572
20.66,1.59692
20.661,1.58694
20.662,1.59563
20.663,1.5995
20.664,1.5776
20.665,1.54346
20.666,1.49676
20.667,1.50771
20.668,1.4842
20.669,1.47293
20.67,1.47776
20.671,1.51351
20.672,1.39016
20.673,1.42656
20.674,1.33155
20.675,1.36762
20.676,1.30965
20.677,1.30031
20.678,1.29677
20.679,1.24814
20.68,1.26005
20.681,1.25136
20.682,1.21883
20.683,1.25361
20.684,1.18212
20.685,1.20466
20.686,1.25941
20.687,1.21464
20.688,1.24846
20.689,1.23075
20.69,1.23493
20.691,1.1673
20.692,1.22366
20.693,1.20208
20.694,1.24846
20.695,1.25877
20.696,1.29741
20.697,1.31641
20.698,1.32092
20.699,1.26585
20.7,1.27422
20.701,1.30418
20.702,1.29162
20.703,1.35055
20.704,1.32962
20.705,1.34636
20.706,1.3425
20.707,1.39628
20.708,1.37728
20.709,1.39725
20.71,1.44685
20.711,1.4433
20.712,1.46746
20.713,1.47905
20.714,1.55956
20.715,1.58436
20.716,1.58146
20.717,1.54636
20.718,1.59274
20.719,1.5995
20.72,1.63782
20.721,1.63879
20.722,1.65843
20.723,1.65038
20.724,1.72735
20.725,1.6784
20.726,1.72961
20.727,1.68066
20.728,1.71383
20.729,1.73508
20.73,1.72703
20.731,1.7164
20.732,1.65682
20.733,1.68452
20.734,1.63009
20.735,1.69
20.736,1.59853
20.737,1.64008
20.738,1.66165
20.739,1.56214
20.74,1.60497
20.741,1.55312
20.742,1.58823
20.743,1.55505
20.744,1.58372
20.745,1.54153
20.746,1.58179
20.747,1.55731
20.748,1.52575
20.749,1.45973
20.75,1.48807
20.751,1.34282
20.752,1.40466
20.753,1.3512
20.754,1.37374
20.755,1.29612
20.756,1.30289
20.757,1.34991
20.758,1.27294
20.759,1.23848
20.76,1.18888
20.761,1.19146
20.762,1.18212
20.763,1.15957
20.764,1.13832
20.765,1.15635
20.766,1.12511
20.767,1.17213
20.768,1.12254
20.769,1.15796
20.77,1.10418
20.771,1.11191
20.772,1.14025
20.773,1.08003
20.774,1.18341
20.775,1.12705
20.776,1.16247
20.777,1.16988
20.778,1.22141
20.779,1.17246
20.78,1.2491
20.781,1.20176
20.782,1.23719
20.783,1.22044
20.784,1.23751
20.785,1.23751
20.786,1.24782
20.787,1.25071
20.788,1.26424
20.789,1.30353
20.79,1.29355
20.791,1.28936
20.792,1.29516
20.793,1.35087
20.794,1.3235
20.795,1.37921
20.796,1.39693
20.797,1.49354
20.798,1.48646
20.799,1.5119
20.8,1.49902
20.801,1.51899
20.802,1.47261
20.803,1.56343
20.804,1.53283
20.805,1.57438
20.806,1.57599
20.807,1.61109
20.808,1.6346
20.809,1.59499
20.81,1.61753
20.811,1.56311
20.812,1.62913
20.813,1.56568
20.814,1.60368
20.815,1.59918
20.816,1.57406
20.817,1.66906
20.818,1.57019
20.819,1.56343
20.82,1.51383
20.821,1.54056
20.822,1.50385
20.823,1.52349
20.824,1.5206
20.825,1.53734
20.826,1.51544
20.827,1.47358
20.828,1.39499
20.829,1.4462
20.83,1.3805
20.831,1.37954
20.832,1.40627
20.833,1.3512
20.834,1.39725
20.835,1.26553
20.836,1.28872
20.837,1.252
20.838,1.25555
20.839,1.21207
20.84,1.25973
20.841,1.24427
20.842,1.20563
20.843,1.195
20.844,1.17407
20.845,1.14991
20.846,1.17471
20.847,1.10837
20.848,1.12962
20.849,1.16634
20.85,1.13864
20.851,1.18727
20.852,1.12447
20.853,1.1132
20.854,1.05201
20.855,1.11416
20.856,1.04428
20.857,1.08711
20.858,1.04267
20.859,1.1541
20.86,1.17632
20.861,1.09323
20.862,1.12447
20.863,1.10901
20.864,1.14637
20.865,1.10032
20.866,1.14154
20.867,1.15668
20.868,1.19468
20.869,1.20917
20.87,1.19114
20.871,1.17858
20.872,1.22946
20.873,1.20305
20.874,1.26939
20.875,1.27551
20.876,1.32157
20.877,1.40466
20.878,1.38888
20.879,1.37567
20.88,1.38759
20.881,1.45232
20.882,1.40916
20.883,1.42913
20.884,1.42495
20.885,1.51448
20.886,1.51834
20.887,1.53638
20.888,1.50031
20.889,1.55667
20.89,1.54056
20.891,1.55956
20.892,1.57695
20.893,1.5338
20.894,1.64169
20.895,1.59402
20.896,1.65038
20.897,1.55763
20.898,1.61045
20.899,1.61206
20.9,1.60304
20.901,1.60691
20.902,1.60368
20.903,1.59821
20.904,1.53992
20.905,1.51061
20.906,1.52221
20.907,1.5615
20.908,1.47776
20.909,1.50481
20.91,1.45973
20.911,1.50385
20.912,1.42688
20.913,1.45747
20.914,1.41689
20.915,1.43557
20.916,1.38566
20.917,1.40305
20.918,1.33445
20.919,1.29709
20.92,1.34057
20.921,1.26263
20.922,1.2607
20.923,1.21078
20.924,1.22656
20.925,1.19178
20.926,1.20917
20.927,1.11932
20.928,1.20692
20.929,1.12801
20.93,1.15571
20.931,1.06521
20.932,1.10837
20.933,1.10386
20.934,1.10418
20.935,1.08711
20.936,1.06908
20.937,1.08164
20.938,1.02399
20.939,1.09677
20.94,1.08904
20.941,1.11932
20.942,1.07584
20.943,1.15217
20.944,1.13349
20.945,1.14025
20.946,1.15635
20.947,1.16859
20.948,1.16505
20.949,1.16634
20.95,1.15796
20.951,1.19403
20.952,1.18952
20.953,1.13928
20.954,1.20692
20.955,1.1979
20.956,1.28292
20.957,1.21336
20.958,1.29902
20.959,1.29484
20.96,1.37052
20.961,1.36472
20.962,1.39274
20.963,1.39338
20.964,1.41754
20.965,1.37148
20.966,1.38791
20.967,1.39338
20.968,1.47583
20.969,1.5148
20.97,1.50031
20.971,1.53831
20.972,1.54572
20.973,1.58307
20.974,1.5499
20.975,1.58887
20.976,1.52414
